Key,Type,Severity,File,Line,Message,Effort,Debt,Rule,Tags
b7e53490-6dab-48cb-944f-b8d8adad63fd,CODE_SMELL,BLOCKER,RestSharp:test/RestSharp.Tests/Headers/HeaderRangeTests.cs,5,Add at least one assertion to this test case.,10min,10min,csharpsquid:S2699,tests
201d4a2d-d383-42f8-bc50-67e808704682,CODE_SMELL,BLOCKER,RestSharp:test/RestSharp.Tests/Headers/HeaderRangeTests.cs,16,Add at least one assertion to this test case.,10min,10min,csharpsquid:S2699,tests
109874d9-e6c9-489b-b6a3-c40ad0216b44,CODE_SMELL,INFO,RestSharp:src/RestSharp.Serializers.Xml/XmlDeserializer.cs,103,"Prefer comparing 'Length' to 0 rather than using 'Any()', both for clarity and for performance",0min,0min,external_roslyn:CA1860,
57628115-5e64-4c38-a906-16ccf7ee0a5d,CODE_SMELL,MINOR,RestSharp:src/RestSharp/Authenticators/OAuth/OAuthTools.cs,43,Initialize all 'static fields' inline and remove the 'static constructor'.,5min,5min,csharpsquid:S3963,
b4e106c4-9396-4c57-aa94-d7da051fb724,CODE_SMELL,CRITICAL,RestSharp:src/RestSharp/Serializers/Json/SystemTextJsonSerializer.cs,35,Rename parameter 'bodyParameter' to 'parameter' to match the interface declaration.,10min,10min,csharpsquid:S927,suspicious
89618df8-c09d-423a-bddb-fe38b0501a2f,CODE_SMELL,BLOCKER,RestSharp:test/RestSharp.Tests/Headers/HostHeaderTests.cs,46,Add at least one assertion to this test case.,10min,10min,csharpsquid:S2699,tests
aacfec72-80c7-4c52-afd6-b6cb32e47bf2,CODE_SMELL,INFO,RestSharp:test/RestSharp.Tests/Headers/RequestHeaderTests.cs,53,"Use the ""Length"" property instead of Enumerable.Count()",0min,0min,external_roslyn:CA1829,
6e669c3f-5769-484d-9937-0c245c36775a,CODE_SMELL,CRITICAL,RestSharp:src/RestSharp.Serializers.NewtonsoftJson/JsonNetSerializer.cs,62,Rename parameter 'bodyParameter' to 'parameter' to match the interface declaration.,10min,10min,csharpsquid:S927,suspicious
99303935-30fb-4b7f-b455-6bb8416c0265,CODE_SMELL,MAJOR,RestSharp:.devcontainer/Dockerfile,4,Add consent flag so that this command doesn't require user confirmation.,5min,5min,docker:S6584,shell
f55d295a-5409-4b85-81d5-6de10887c957,CODE_SMELL,MAJOR,RestSharp:.devcontainer/Dockerfile,4,Remove cache after installing packages or store it in a cache mount.,5min,5min,docker:S6587,
eb6f5e74-8a75-4961-bc5a-fa94f2cceabf,CODE_SMELL,MINOR,RestSharp:.devcontainer/Dockerfile,6,Split this RUN instruction line into multiple lines.,2min,2min,docker:S7020,
d18acdf3-9045-45cb-b346-6215135bac3c,CODE_SMELL,MAJOR,RestSharp:.devcontainer/Dockerfile,8,Remove cache after installing packages or store it in a cache mount.,5min,5min,docker:S6587,
1c7f8a59-8cb4-4ea3-a0b5-15ad07fd5a43,CODE_SMELL,MAJOR,RestSharp:.devcontainer/Dockerfile,10,Remove cache after installing packages or store it in a cache mount.,5min,5min,docker:S6587,
dccfb752-9fe0-4cf8-8190-e19ca0adbe8c,CODE_SMELL,MAJOR,RestSharp:.devcontainer/Dockerfile,10,Add consent flag so that this command doesn't require user confirmation.,5min,5min,docker:S6584,shell
