project,key,type,severity,rule,rule_name,file,line,message,effort,tags
Foster,d105feb9-e048-48d9-acbc-dcc55ddf8254,CODE_SMELL,MINOR,csharpsquid:S1199,csharpsquid:S1199,Foster:Framework/App.cs,385,Extract this nested code block into a separate method.,10min,bad-practice
Foster,0af5bbc6-ecd7-4c3f-be52-b1ae8d703f1b,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/App.cs,157,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,90ed9332-94a0-4dfb-be71-1054f1bc8954,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/App.cs,159,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,48f932f9-fe43-4502-b3c9-b9dc4ee40363,CODE_SMELL,MAJOR,csharpsquid:S107,csharpsquid:S107,Foster:Framework/Input/ControllerState.cs,166,"Method has 9 parameters, which is greater than the 7 authorized.",20min,brain-overload
Foster,ae7b0e56-8de1-40d6-8084-58c1ed9ea517,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Graphics/Enums/TextureWrap.cs,12,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,68d3a1f0-d330-4fba-bc2a-376eb6d668a9,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Graphics/Enums/TextureWrap.cs,15,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,7fc4663f-a08b-410a-870f-3c6b322fbd54,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Graphics/Structs/DrawCommand.cs,37,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,75e4bd65-c8a0-471a-93a0-659296b147eb,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Graphics/Structs/DrawCommand.cs,52,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,fc447579-4892-44b6-ba3f-75754e0b5b4b,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Graphics/Structs/DrawCommand.cs,57,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,a226b557-8d12-4b45-83ee-ff2cc2bf71db,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Graphics/Structs/DrawCommand.cs,62,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,6cc95638-d95f-4a4b-a4b9-8d6b5d1c9530,CODE_SMELL,MINOR,csharpsquid:S1199,csharpsquid:S1199,Foster:Framework/App.cs,162,Extract this nested code block into a separate method.,10min,bad-practice
Foster,34a180d1-9a82-4ada-bd34-c42c5c4c088e,CODE_SMELL,MINOR,csharpsquid:S1199,csharpsquid:S1199,Foster:Framework/App.cs,180,Extract this nested code block into a separate method.,10min,bad-practice
Foster,8d86c6e7-8cac-41cc-bd61-332f1e114e60,CODE_SMELL,MINOR,csharpsquid:S1939,csharpsquid:S1939,Foster:Framework/Utility/StackList.cs,13,'IList<T>' implements 'IEnumerable<T>' so 'IEnumerable<T>' can be removed from the inheritance list.,1min,clumsy
Foster,d83a35dc-b9a8-4f5c-b7e2-3382a3e6d322,CODE_SMELL,MAJOR,csharpsquid:S1144,csharpsquid:S1144,Foster:Framework/Utility/StackList.cs,18,Remove the unused private field '_element0'.,2min,unused
Foster,1eedd868-04ed-4cb5-b276-17f5abbb7cde,CODE_SMELL,MINOR,csharpsquid:S3459,csharpsquid:S3459,Foster:Framework/Utility/StackList.cs,20,"Remove unassigned field 'elements', or set its value.",5min,suspicious
Foster,36145ce5-d855-4653-9fa8-0b9c8b380958,CODE_SMELL,CRITICAL,csharpsquid:S927,csharpsquid:S927,Foster:Framework/Utility/StackList.cs,30,Rename parameter 'value' to 'item' to match the interface declaration.,10min,suspicious
Foster,8c3ddbbb-846f-46d7-b22a-0d352f734397,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,33,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,45e9e868-a1b7-4e52-a16b-3921686eb163,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,40,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,d7936fe1-a31c-425e-962d-d5771ad6fbb6,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,47,'System.IndexOutOfRangeException' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,938fc28f-ace2-4579-87b1-c78d214c40f7,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,71,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,491669a9-b4ac-4a7b-b314-b0faf8c963dc,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,105,'System.IndexOutOfRangeException' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,93f2e815-bfbb-4ed4-a3cc-315782b0cfed,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,111,'System.IndexOutOfRangeException' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,047305a1-3e08-48fe-b6e7-c2393ee870e5,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Rng.cs,51,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,349cbb59-30b3-4305-86bb-5191b9bcc57e,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Rng.cs,52,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,e0243b4a-4f98-4500-8db5-bef511b2d584,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Rng.cs,53,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,fe322a1a-11a1-4645-bf81-ebd7094c99d1,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Log.cs,15,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,6e8ee10d-2434-439e-8f1d-9314a76ee98e,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Log.cs,17,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,53f78a91-9f52-41e0-b6e7-afe8b35e959a,CODE_SMELL,MINOR,csharpsquid:S2292,csharpsquid:S2292,Foster:Framework/Utility/Log.cs,18,Make this an auto-implemented property and remove its backing field.,5min,clumsy
Foster,b184fa63-cf4c-4e09-bef4-ea99e0028f73,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Log.cs,19,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,13feb18d-de0b-4ab0-97c8-09cb41ce5f24,CODE_SMELL,MINOR,csharpsquid:S2292,csharpsquid:S2292,Foster:Framework/Utility/Log.cs,20,Make this an auto-implemented property and remove its backing field.,5min,clumsy
Foster,e6919a6d-2f15-4ddb-9d3b-810c79e8fc62,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Log.cs,21,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,cf358e54-6490-4295-93e7-809a2c4d6c44,CODE_SMELL,MINOR,csharpsquid:S2292,csharpsquid:S2292,Foster:Framework/Utility/Log.cs,22,Make this an auto-implemented property and remove its backing field.,5min,clumsy
Foster,cdf1a70c-b940-4791-b38e-b037cd4e113c,CODE_SMELL,MAJOR,csharpsquid:S127,csharpsquid:S127,Foster:Framework/Graphics/SpriteFont.cs,329,Do not update the loop counter 'i' within the loop body.,10min,pitfall
Foster,a0213acc-3042-4adc-8a9e-10ea226ffc32,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Graphics/SpriteFont.cs,86,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,07d5b1e7-b80f-440d-aaa0-5a02d0d8dee5,CODE_SMELL,INFO,csharpsquid:S1135,csharpsquid:S1135,Foster:Framework/Graphics/SpriteFont.cs,471,Complete the task associated to this 'TODO' comment.,0min,cwe
Foster,7660f71b-84f8-4ff2-8043-d25a3af6f62a,CODE_SMELL,MAJOR,csharpsquid:S127,csharpsquid:S127,Foster:Framework/Graphics/SpriteFont.cs,505,Do not update the loop counter 'i' within the loop body.,10min,pitfall
Foster,b09e5232-3a9a-44bf-9589-f20980dc4613,CODE_SMELL,CRITICAL,csharpsquid:S3776,csharpsquid:S3776,Foster:Framework/Graphics/SpriteFont.cs,722,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,6min,brain-overload
Foster,51c10ede-cd46-4e43-bb9a-42d20d9b75f7,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Spatial/Ray.cs,13,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,d4af7273-d861-4e7f-9648-0b31ed9db0e5,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Spatial/Ray.cs,18,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,84b28a32-ef7a-4c76-8641-0cc4e62b51bd,CODE_SMELL,MAJOR,csharpsquid:S3358,csharpsquid:S3358,Foster:Framework/Utility/Ease.cs,22,Extract this nested ternary operation into an independent statement.,5min,confusing
Foster,a8b4ef59-8cdc-4129-8395-385f4297dbb2,CODE_SMELL,MAJOR,csharpsquid:S107,csharpsquid:S107,Foster:Framework/Graphics/Batcher.cs,1578,"Method has 9 parameters, which is greater than the 7 authorized.",20min,brain-overload
Foster,a5b052fb-701d-4f81-8d95-3d9d07a23b3e,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Input/MouseState.cs,21,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,6fe6422e-6bea-4123-850d-18c3299d3f67,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Input/ControllerState.cs,63,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,80dbcaed-71eb-4dda-8f30-e8951e27dcf7,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Input/Enums/GamepadTypes.cs,26,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,d46e3ac7-f806-4bbf-8652-3c14e2fcf828,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,158,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,9f18c333-da43-4b97-808b-88e00caab3d0,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,165,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,6a5fe402-7cbc-4100-9c10-9bb0d1d486c6,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,196,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,ac28f0e1-ca90-444a-a5e8-36725e9d3e5e,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,283,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,49eb34ba-f581-4a12-9799-ba2a6806ece4,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,290,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,7c7704e5-b618-4f70-a8ab-5d0dd988ed57,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,321,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,eeef80c1-f238-40a2-a1a8-13478aa01e4e,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,408,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,525781dd-df9c-4b88-a6d9-36f17e8c56fe,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,415,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,5aaf0737-fed1-4eec-88a6-e2569a369716,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,446,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,3ab9ba36-22e0-4839-8e01-8afb214402ed,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,533,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,8862cb3c-b834-4562-b1ab-dd500055fb5d,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,540,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,cecaf9ec-3ce2-448c-b3c5-497c7b73947f,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,571,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,7a4ad4cf-6bf5-4f29-a197-028cb7ac697d,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,112,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,c70e0639-3d04-4b3c-9019-3338f45c6fa3,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,114,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,e0bcda8a-85f1-4563-99b2-b4363ba9a4f1,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,116,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,e248b0c8-6e70-464c-aaff-5213477a42f1,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,119,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,8af836be-9111-4a83-9fe5-461d81f656db,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,121,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,d301d0dd-cb26-4606-a9b3-f3c40a3110c3,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,123,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,049b17c5-693f-41e6-a59a-cdea7ded25d5,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,98,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,68f9cc4a-0572-45ed-9ef9-586afd769095,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,100,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,a2a46a83-2792-40a7-ae55-f8b2f7d3165d,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,102,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,8f7a39c3-1ee3-4432-9808-59396d304f92,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,105,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,81276e78-7461-453d-ad0f-7c923acdbdcf,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,107,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,0a2510cd-4328-406c-8c0d-8f929c8fae53,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,109,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,cf5f8341-cfaf-412c-bc8e-50e7471f36ab,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,126,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,d670a51d-2231-4681-b199-a26218a39151,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,128,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,e7d5e88b-3c99-4b88-8a1e-fa1d94783dfa,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,130,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,a16f22b4-8c83-44ff-bcc3-3a3736ebbdb9,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,133,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,bc1ca52c-f6c3-46f8-a773-d95d7de73fc4,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,135,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,ed9c3ae0-8b17-46b2-b808-a3810c697f86,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,137,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,6348a9a8-ba4c-4f48-9e2d-72243f5f09b9,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,140,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,e7680d47-270a-451b-a76b-af1521ddbb31,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,142,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,68b83558-aa81-4009-a14e-af2ef44f86ad,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,144,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,567cd1aa-16ed-4d72-855d-118b56dd24e8,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,147,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,ed9cb1ef-f073-4e6e-9587-7aaef07df8b0,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,149,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,58ebfa10-882a-479d-a826-8ec3df2a579c,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Utility/Ease.cs,151,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,479c5065-027a-4303-9f93-864011d1063c,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Input/Enums/Buttons.cs,26,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,c5f0282d-044a-4680-9af1-1c02fff29b6c,CODE_SMELL,INFO,external_roslyn:CA1069,external_roslyn:CA1069,Foster:Framework/Input/Enums/Buttons.cs,26,The enum member 'A' has the same constant value '0' as member 'South',0min,
Foster,99990d71-dcca-4d94-b9bc-4efdea670c1b,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Input/Enums/Buttons.cs,27,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,a5056bb9-dcd4-4259-9cc4-3f8e1924524f,CODE_SMELL,INFO,external_roslyn:CA1069,external_roslyn:CA1069,Foster:Framework/Input/Enums/Buttons.cs,27,The enum member 'B' has the same constant value '1' as member 'East',0min,
Foster,430d9952-9d3d-433b-a7db-e828c25203fb,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Input/Enums/Buttons.cs,28,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,46dca5fa-2191-4111-96f5-35cfa64b3231,CODE_SMELL,INFO,external_roslyn:CA1069,external_roslyn:CA1069,Foster:Framework/Input/Enums/Buttons.cs,28,The enum member 'X' has the same constant value '2' as member 'West',0min,
Foster,171c5093-1ee3-4557-a597-33fadec9b2d6,CODE_SMELL,INFO,external_roslyn:CA1069,external_roslyn:CA1069,Foster:Framework/Input/Enums/Buttons.cs,29,The enum member 'Y' has the same constant value '3' as member 'North',0min,
Foster,fddee3ed-912f-4ca5-ac1c-ccad7c3ccc08,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Input/Enums/Buttons.cs,29,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,2b2eea2f-664f-40ce-b76a-2ea5c6209e71,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Graphics/Mesh.cs,74,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,fc2064b6-7492-4179-b84f-efe707ce8c2b,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Graphics/Mesh.cs,94,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,6f704fe2-1fac-46ae-80aa-d591cdb9479b,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Graphics/Texture.cs,97,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,8459b169-65b5-4e76-85ae-bb7a75b34a9c,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Graphics/Texture.cs,115,'System.Exception' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,9941fa47-6279-405a-b80f-e005617837ef,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Graphics/Structs/DrawCommand.cs,42,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,5f79fc18-5117-4dd1-bacd-2dbb15773817,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Graphics/Structs/DrawCommand.cs,47,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,46cadf2a-6ff8-41b5-8020-1c7a54232e88,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Graphics/Structs/DrawCommand.cs,67,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,7f08f2db-dd54-43b7-a959-5fd15f5e88fe,CODE_SMELL,MINOR,csharpsquid:S1104,csharpsquid:S1104,Foster:Framework/Graphics/Structs/DrawCommand.cs,72,Make this field 'private' and encapsulate it in a 'public' property.,10min,cwe
Foster,0b4e0b2d-c250-47f8-b513-4b299b3c2248,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Spatial/ConvexPolygon.cs,56,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,14f2cf79-4be9-4886-9802-6ba5fe081aea,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Spatial/ConvexPolygon.cs,60,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,171fda38-dfa3-4d5e-959e-5ddd8f7acb10,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Spatial/ConvexPolygon.cs,64,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,62ef8f8e-9643-4f15-8685-40b7d63f92fd,CODE_SMELL,INFO,csharpsquid:S1133,csharpsquid:S1133,Foster:Framework/Spatial/ConvexPolygon.cs,68,Do not forget to remove this deprecated code someday.,10min,obsolete
Foster,6909b5c2-42cd-4b3e-b3e9-d80f477ee4bb,CODE_SMELL,INFO,csharpsquid:S1135,csharpsquid:S1135,Foster:Framework/Utility/StackList.cs,11,Complete the task associated to this 'TODO' comment.,0min,cwe
Foster,ebac0db3-c3f8-4296-9e2f-5731e29fcbfe,CODE_SMELL,MAJOR,csharpsquid:S1144,csharpsquid:S1144,Foster:Framework/Utility/StackList.cs,143,Remove the unused private field '_element0'.,2min,unused
Foster,b3551824-2fe2-4205-8f61-e44a9e2582f2,CODE_SMELL,MINOR,csharpsquid:S3459,csharpsquid:S3459,Foster:Framework/Utility/StackList.cs,145,"Remove unassigned field 'elements', or set its value.",5min,suspicious
Foster,c70a7a18-5892-4b28-a1e9-701886b6c532,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,230,'System.IndexOutOfRangeException' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,8c320f10-bf53-40d1-aecd-3f7dfaced435,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,236,'System.IndexOutOfRangeException' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,0890efbc-7045-42d6-b381-cfc88de74d32,CODE_SMELL,MINOR,csharpsquid:S1939,csharpsquid:S1939,Foster:Framework/Utility/StackList.cs,263,'IList<T>' implements 'IEnumerable<T>' so 'IEnumerable<T>' can be removed from the inheritance list.,1min,clumsy
Foster,85aa841f-542c-45d4-9f41-316f00307472,CODE_SMELL,MAJOR,csharpsquid:S1144,csharpsquid:S1144,Foster:Framework/Utility/StackList.cs,268,Remove the unused private field '_element0'.,2min,unused
Foster,a17ccb69-ea25-4043-a4e2-87bc9d6f2ee4,CODE_SMELL,MINOR,csharpsquid:S3459,csharpsquid:S3459,Foster:Framework/Utility/StackList.cs,270,"Remove unassigned field 'elements', or set its value.",5min,suspicious
Foster,4af26e03-e315-4351-8ff4-1c86155a6f1d,CODE_SMELL,CRITICAL,csharpsquid:S927,csharpsquid:S927,Foster:Framework/Utility/StackList.cs,280,Rename parameter 'value' to 'item' to match the interface declaration.,10min,suspicious
Foster,16a5c98e-66ac-47c7-b94b-57db3a559cf7,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,355,'System.IndexOutOfRangeException' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,3f1c70a5-6454-458b-a190-ef2e8a3ac576,CODE_SMELL,MINOR,csharpsquid:S1939,csharpsquid:S1939,Foster:Framework/Utility/StackList.cs,388,'IList<T>' implements 'IEnumerable<T>' so 'IEnumerable<T>' can be removed from the inheritance list.,1min,clumsy
Foster,79409e8b-2a4e-4935-8d85-664aacaaf228,CODE_SMELL,MAJOR,csharpsquid:S1144,csharpsquid:S1144,Foster:Framework/Utility/StackList.cs,393,Remove the unused private field '_element0'.,2min,unused
Foster,2fccde30-ac75-4706-a5bc-4ba7ebb9345e,CODE_SMELL,MINOR,csharpsquid:S3459,csharpsquid:S3459,Foster:Framework/Utility/StackList.cs,395,"Remove unassigned field 'elements', or set its value.",5min,suspicious
Foster,6ae4a83f-436e-46b9-85ce-d4252c6e402d,CODE_SMELL,CRITICAL,csharpsquid:S927,csharpsquid:S927,Foster:Framework/Utility/StackList.cs,405,Rename parameter 'value' to 'item' to match the interface declaration.,10min,suspicious
Foster,df5154cc-67f3-4dfa-8a43-ca45c54d4586,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,422,'System.IndexOutOfRangeException' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,ddbc1ed8-4392-4ef6-a83c-2417511cb1ae,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,480,'System.IndexOutOfRangeException' should not be thrown by user code.,20min,"cwe,error-handling"
Foster,de432bf8-e71e-4c28-b18b-d00e80b96d48,CODE_SMELL,MAJOR,csharpsquid:S112,csharpsquid:S112,Foster:Framework/Utility/StackList.cs,486,'System.IndexOutOfRangeException' should not be thrown by user code.,20min,"cwe,error-handling"
